the_geom,cp,nombre,codigoine,jurisdicci,cartodb_id,created_at,updated_at
0101000020E61000002D98DDFBECC8CBBF66E9149976814340,46790,Xeresa,46146,46146,326,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000BE5A94332E01E6BF43699FE1497D4340,46810,Enguera,46118,46118,327,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000AD8F491B2A0CE2BFBF7ED4EBB0804340,46816,Rotgl� i Corber�,46217,46217,328,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000E0CFC5FDCEC7DABFCA489957C7824340,46667,Barxeta,46045,46045,329,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000004E12AEF6B1ADCBBFAD52C55E19844340,46770,Xeraco,46143,46143,330,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000006D29C215C09ED2BF1238D86A3D904340,46614,Favara,46123,46123,331,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000DA5FC0DA6E30F1BF0BD148BEA98B4340,46621,Zarra,46263,46263,332,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000366F2D2B45E6F0BFB1D724439B874340,46620,Ayora,46044,46044,333,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000000813A2C3918DDFBF90175F8E23914340,46611,Benimuslem,46064,46064,334,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000000524EB1A8FB7DCBF2C3481A4868F4340,46740,Carcaixent,46083,46083,335,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000016B2E726A41CD5BFC4DDED91A0924340,46613,Llaur�,46155,46155,336,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000D769DB5F3DB1E0BFA75F7C19068F4340,46260,Alberic,46011,46011,337,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000037EF7C48D9D2F0BFFA1A19CE658D4340,46622,Teresa de Cofrentes,46239,46239,338,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000006B87DAB2342DE9BFAA7665E6E9B04340,46368,Macastre,46158,46158,339,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000087C1B0BF55D0D6BF389DBEED86C14340,46132,Alm�ssera,46032,46032,340,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000002D5F4AC113EDE5BFC79FE1E455BF4340,46380,Cheste,46109,46109,341,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000FE0F9EE4C6ABD5BF9F0D3D18E7C64340,46135,Emperador,46117,46117,342,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000B8850401ADDFD4BF68B59FE353C74340,46560,Massalfassar,46163,46163,343,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000E0541133E727E0BF3EF2875125C84340,46184,San Antonio de Benag�ber,46903,46903,344,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000FF77D07243F3E0BFF7EE95D4E4C74340,46183,L'Eliana,46116,46116,345,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000830F23533435D6BF15EF0EADB1C54340,46135,Albalat dels Sorells,46009,46009,346,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000F6394C0AA08DD7BFCBE35E28F3E34340,46593,Algar de Palancia,46028,46028,347,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000002709147CE773E6BF1170209BEBE54340,46172,Alcublas,46018,46018,348,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000002E5BE0F613E2EFBF4673F7450BE04340,46176,Chelva,46106,46106,349,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000112CE2E8AEB6E0BF4A9DE83B7C7E4340,46800,X�tiva,46145,46145,350,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000084A11C8C16C9E2BFD62F47E3FC834340,46295,Sellent,46225,46225,351,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000658FBAED3869E2BF2268E428EC884340,46294,Cotes,46100,46100,352,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000006650C4A6D5D2C5BF8ABE0A844C754340,46717,La Font d'En Carr�s,46127,46127,353,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000EE943B1FF58FD8BF76784D1269B64340,46910,Sedav�,46223,46223,354,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000DE09C4B470EBBDBF03A1C4DE8B754340,46780,Oliva,46181,46181,355,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000064D7469A683DABFD6F2D0CD6AA54340,46440,Almussafes,46035,46035,356,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000DF664D758A32D6BF37C167C593754340,46838,Benicolet,46057,46057,357,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000889C54B1FF96C5BF0E63ADD338774340,46716,Rafelcofer,46208,46208,358,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000000B59C38F88C1D6BFED5228D67D784340,46838,Llutxent,46150,46150,359,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000FF677617993ED7BFFF8F57D6ECC04340,46016,Tavernes Blanques,46237,46237,360,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000C3D7CC521F6DD6BF4D7D6440FBBF4340,46120,Alboraya,46013,46013,361,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000FE6F33ECAD85DABFE75DD328C9C44340,46111,Rocafort,46216,46216,362,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000318D97250851D7BF739C24D526C24340,46131,Bonrep�s i Mirambell,46074,46074,363,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000C2CE2397046ED6BF76978C9D9FC34340,46133,Meliana,46166,46166,364,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000E6D682A6BD1BEDBFBB3DE50D76CF4340,46168,Sot de Chera,46234,46234,365,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000AE1F1CA5BB9BF1BFD33DB12A81BE4340,46340,Requena,46213,46213,366,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000FF1F0EF7ABA2D3BF4730CA7D3CCF4340,46530,Pu�ol,46205,46205,367,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000009CBCA56A6E5ED3BFE8A9FA4448CB4340,46540,Puig,46204,46204,368,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000036248AA5C04DDBBFF99179885AD44340,46119,N�quera,46178,46178,369,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000007EF3776934A9E6BF2C956D1934D94340,46171,Casinos,46089,46089,370,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000007170FAC7F312CCBFB64A063FF2D64340,46529,Canet d'En Berenguer,46082,46082,371,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000EE0CC72F9E5CF6BF2B228790DDD24340,46330,Camporrobles,46080,46080,372,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000059C3EA956F49F3BFB934F3A3BCC84340,46300,Utiel,46249,46249,373,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000DFA4350777E7D4BF17BAD4FDC6D64340,46149,Gilet,46134,46134,374,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000009300DF60D6CD6BFAE1ECAC8E9064440,12230,Argelita,12015,12015,375,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000EBC28153B9D0D3BFCF11FA4FA0D74340,46501,Petr�s,46192,46192,376,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000020ECCE7B982D5BFD1FE40E3F2D94340,46591,Albalat dels Tarongers,46010,46010,377,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000006936E25445D1D7BF5ED8DFBE55D74340,46592,Segart,46224,46224,378,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000002199209D5FFE0BF42DDD46192D94340,46169,Olocau,46182,46182,379,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000002B18B293E350D6BF0B6A212688DB4340,46590,Estivella,46120,46120,380,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000008EA9CE7A3594EBBFA7F6B66009E54340,46162,Higueruelas,46141,46141,381,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000D768B6DC4074EABFFF5BC3B2EADD4340,46170,Villar del Arzobispo,46258,46258,382,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000003B6F36B4ABDCD0BF3A3F80BA67DE4340,46510,Quartell,46103,46103,383,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000009197478FF514E3BF655938596CD04340,46160,Ll�ria,46147,46147,384,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000D19F32AD5FB4F3BF773F010DB4DD4340,46320,Sinarcas,46232,46232,385,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000004BE34BDAA052D7BFA593C16825E04340,46148,Algimia de Alfara,46030,46030,386,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000462BBA72C5BBD6BFFC23DE07A5E14340,46594,Alfara de la Baronia,46024,46024,387,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000BF1643D0E2FAE3BF13481B49F4C84340,46191,Vilamarxant,46256,46256,388,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000D8DBC92CBA0BEABFF9AF5BC1F8EA4340,46162,Andilla,46038,46038,389,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000004D6625728750F1BFBD35CB7DA1EE4340,46178,Titaguas,46241,46241,390,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000071913E3858C0EEBFDFF45CDE0EF24340,46178,La Yesa,46262,46262,391,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000002F7C52E41039F0BF9D0B1D5134F14340,46178,Alpuente,46036,46036,392,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000003DF7F9014920F2BF4934105E3CF64340,46179,Aras de los Olmos,46041,46041,393,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000B413292E3535F4BFCA3D044A13054440,46147,Casas Altas,46087,46087,394,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000023C8F1DDCB2BF4BFE04856340C034440,46146,Casas Bajas,46088,46088,395,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000432EBEADF25FDCBF1256A941416D4340,46844,Otos,46185,46185,396,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000008A82C02BB5A6CCBFF1318C16E0754340,46729,Ador,46002,46002,397,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000393A02245D4AE2BF26CD96A4F0BE4340,46393,Loriguilla,46148,46148,398,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000144EF4AE5E74E0BF52938A07136F4340,46891,Bufali,46075,46075,399,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000003F450775C8E7E6BFDF7AC5144CBC4340,46370,Chiva,46111,46111,400,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000093589AF35E53EDBF3F39BC937ABC4340,46392,Siete Aguas,46229,46229,401,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000ABC537CC4045D3BF99575407BD814340,46758,Barx,46046,46046,402,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000DE1FEA0C16B0DEBFDCDB3F6F89854340,46669,L'�nova,46119,46119,403,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000C8F636305F9FD6BF602FFA953B944340,46612,Corbera,46098,46098,404,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000076042BF08090D8BF35819922CA974340,46689,Benicull de X�quer,46904,46904,405,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000432566B80DB3D7BFF1E5308B37994340,46688,Poliny� de X�quer,46197,46197,406,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000046865672921CEEBF16EF7CB9069F4340,46199,Cortes de Pall�s,46099,46099,407,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000747441681A96E9BFFDB94A10F0A44340,46198,Dos Aguas,46115,46115,408,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000FB7336105F81E3BF371F51E1EBAA4340,46194,Real,46212,46212,409,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000008D36C522CDAFE3BF63F0A00A8AAB4340,46193,Montroy,46176,46176,410,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000058D910D29E56E2BFA7F4E1F30CA44340,46195,Llombai,46156,46156,411,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000002C92EDD57171D8BFBDA1D4BB82A34340,46430,Sollana,46233,46233,412,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000593355D6FC46DABF0F5B124EE7B24340,46470,Albal,46007,46007,413,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000B5AFB3E60D46DABF1AB6AFA5DFB04340,46469,Beniparrell,46065,46065,414,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000060107B966F85D9BF502A6DE8A4B44340,46470,Massanassa,46165,46165,415,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000007C57CA064BEDABF673343437EB64340,46200,Paiporta,46186,46186,416,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000FE3B0D82D777D9BF07B1C79F03B64340,46910,Benet�sser,46054,46054,417,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000FEA33D15796FD8BF97D69585E5B54340,46910,Llocnou de la Corona,46152,46152,418,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000C7D1C8C980FFE5BF2D829C2C1EB64340,46388,Godelleta,46136,46136,419,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000003A7114C61D45E9BFDC1A3843C6B54340,46360,Bu�ol,46077,46077,420,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000001AB99EFBB64BDEBF6DD0A0A142B74340,46900,Torrent,46244,46244,421,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000092C4A0F4B2CDDBBF282A608F9BB74340,46210,Picanya,46193,46193,422,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000913C30F5A1CDF5BF53A5C3CCFCCA4340,46314,Fuenterrobles,46129,46129,423,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000FB4E470F94ADDABF405C4EB6846C4340,46844,Beniatjar,46056,46056,424,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000068A9152D2299E0BF621EBDF2346B4340,46860,Albaida,46006,46006,425,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000C10AADEF8D09E0BF86EB35F4616D4340,46891,El Palomar,46189,46189,426,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000005EAEE7165925E6BFFEE5EBE1D2724340,46691,Vallada,46251,46251,427,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000007A23D5C1A42DE8BFCAD863B5CC6F4340,46640,Mogente/Moixent,46170,46170,428,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000002DAA0480F22ECBFC0F4864124674340,46630,La Font de la Figuera,46128,46128,429,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000007A168ED8C1B4D5BFAB94896809724340,46842,Montitxelvo/Montichelvo,46175,46175,430,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000595DC4F6FFCFD9BF1B3573D4ADB34340,46470,Catarroja,46094,46094,431,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000F77F821597D0E9BFFA1E750151B14340,46367,Y�tova,46261,46261,432,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000029AB00C4F04CE2BF40E3BB640D7F4340,46814,Llanera de Ranes,46154,46154,433,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000D39BFC2F119ED1BF390C3A2309D74340,46500,Sagunto/Sagunt,46220,46220,434,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000000BCF77A628ABE1BFA89A83F8BACB4340,46185,La Pobla de Vallbona,46202,46202,435,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000E583D666B510EEBFCA05E916B2DA4340,46175,Dome�o,46114,46114,436,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000709675DD2327EFBF86EFE64CE1DC4340,46175,Calles,46079,46079,437,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000C91077DBF0B3DFBFDF3CBC3389734340,46893,Alfarras�,46027,46027,438,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000007457FCEAD561D2BFACB9488A42754340,46726,Almiser�,46033,46033,439,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000007906F8C86DCBC8BFD4FC58C223754340,46721,Potr�es,46198,46198,440,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000000F4A6F07FEECDDBF8B9B4579B3814340,46668,Llocnou d'En Fenollet,46151,46151,441,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000008174DB8EE1AFD9BFFF432E01F5784340,46837,Quatretonda,46104,46104,442,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000274B99F7F100D4BF5F6F043E9D854340,46750,Simat de la Valldigna,46231,46231,443,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000C9E5D5F0011FE5BFFEBE729278854340,46821,Chella,46107,46107,444,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000007EBCCE413790E5BFF074F13AB0874340,46822,Bolbaite,46073,46073,445,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000004CDC028B120CDDBFC5BF9E4183864340,46666,Rafelguaraf,46209,46209,446,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000F7967A07D252E2BFEBAFF810CEC54340,46190,Riba-roja de T�ria,46214,46214,447,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000006CF095DB6CCAE2BF2E272BC17D704340,46812,Aielo de Malferit,46042,46042,448,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000050870C197C9BDEBF84633172E7744340,46839,Benisuera,46069,46069,449,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000BFF8A98B948AD4BFCFE373F48A724340,46842,Terrateig,46240,46240,450,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000F4817C024C2ED2BF9AE93FDFD0744340,46726,Llocnou de Sant Jeroni,46153,46153,451,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000043B253691A28D7BFC349B59D7C704340,46842,Rugat,46219,46219,452,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000AD021DE45763E3BF45F2548F1D694340,46870,Ontinyent,46184,46184,453,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000006A85EE6FCAAE1BF79F2880545694340,46890,Agullent,46004,46004,454,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000002CE6D58D126FD9BF8F8C928AB46E4340,46843,R�fol de Salem,46210,46210,455,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000649B6059EAE6DFBF5BC900E26F6A4340,46869,Atzeneta d'Albaida,46003,46003,456,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000093AB83963E2EDEBFAB520E568F6B4340,46869,Carr�cola,46086,46086,457,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000007E9357D870D0E2BF743FD9EBD8914340,46269,Tous,46246,46246,458,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000D17658D64D6AD5BF7CFB5DA41DC94340,46130,Massamagrell,46164,46164,459,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000051C1C14F2FD2D6BF9A7645FAFB5B4340,3811,Gorga,3073,3073,460,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000F78E8DE3643FD8BFD5BF96EC70604340,3827,Benillup,3036,3036,461,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000046D7A5E84A24BABF5D5BA48EBA584340,3518,T�rbena,3127,3127,462,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000002677450B8A78E4BF1528C56D13384340,3698,Agost,3002,3002,463,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000DBDC4CF13950B5BFD050D56044614340,3792,Murla,3091,3091,464,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000AEFB9116EC35D1BFA2BFEFC588574340,3517,Confrides,3057,3057,465,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000779BFF8CAA10EDBF3522A720B10E4340,3370,Redov�n,3111,3111,466,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000178B3D9BCDC9EEBFE2B99DA21D124340,3316,Benferri,3025,3025,467,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000004296C70DC0CBE1BFDCA0BD57B7184340,3130,Santa Pola,3121,3121,468,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000C75527C08196E8BF48638194A7114340,3150,Dolores,3064,3064,469,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000002B0C069C4A9E9BF83E3C1E192144340,3158,Catral,3055,3055,470,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000005705C72B3005ECBF0F673776ED0F4340,3360,Callosa de Segura,3049,3049,471,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000004447B8A5EEDAE9BFB844F1E08C1F4340,3330,Crevillent,3059,3059,472,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000008B795A38268AE8BF0236A68A3C314340,3660,Novelda,3093,3093,473,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000A6812C6BE62FEDBF49C6F05F62424340,3638,Salinas,3116,3116,474,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000001FDA7EBB0181CDBFDA7976D34F414340,3570,Villajoyosa/La Vila Joiosa,3139,3139,475,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000EB0D6889595BD7BF35BC9C3A0A404340,46792,Aig�es,3004,3004,476,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000096C2B63A1358C43F1169B63443424440,12360,Chert/Xert,12052,12052,477,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000008DD20434663BCF3F98C6E14F90464440,12350,Canet lo Roig,12036,12036,478,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000006889DBF4454BCABF8C1254A040E24340,12591,La Llosa,12074,12074,479,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000212A1CA0259AD7BFC6F26B02CEEA4340,12490,Azu�bar,12018,12018,480,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000075A784DB96FEBCBF432A02CBBBF24340,12539,Alquer�as del Ni�o Perdido,12901,12901,481,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000073089AB85D03B6BFB2D77A8CB1F14340,12530,Borriana/Burriana,12032,12032,482,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000005EA6B9718C53DCBF7D5A2E8D09F54340,12414,Algimia de Almonacid,12008,12008,483,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000808A0ACF50B5E4BFEBC9865E9F824340,46820,Anna,46039,46039,484,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000001E5ACA407EE0D4BFAF60FAD523CA4340,46139,La Pobla de Farnals,46199,46199,485,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000002338734EA93BC23F2660A2DFA15D4340,3726,Benitachell/el Poble Nou de Benitatxell,3042,3042,486,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000BCB72F72CCE1E8BF852B35DA07584340,3469,Campo de Mirra/el Camp de Mirra,3051,3051,487,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000003A5E5A74A367DCBFE7BEB50895784340,46830,Benig�nim,46062,46062,488,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
